Id_recorrido,nombre_estacion_origen,hora_origen
17429242BAEcobici,375 - Ciudad Universitaria I,15
17630977BAEcobici,260 - SAN MIGUEL DE GARICOITS,17
17502876BAEcobici,025 - Plaza Guemes,17
17524846BAEcobici,131- HOSPITAL DE CLÍNICAS,13
17669628BAEcobici,244 - UADE,17
17509547BAEcobici,009 - Parque Las Heras,7
17664912BAEcobici,324 - Las Victorias,11
17537572BAEcobici,222 - SIMON BOLIVAR,15
17397218BAEcobici,066 - Billinghurst,18
17689559BAEcobici,116 - HOSPITAL ALEMÁN,11
17571303BAEcobici,254 - Plaza Rafael Hernandez,14
17563012BAEcobici,064 - RIOBAMBA,10
17392684BAEcobici,270 - PLAZA DEL ANGEL GRIS,10
17462818BAEcobici,181 - BILLINGHURST Y MANSILLA,6
17611854BAEcobici,133 - BEIRO Y SEGUROLA,16
17522968BAEcobici,069 - Ecuador,9
17492459BAEcobici,251 - Solar de la Abadía,11
17525749BAEcobici,014 - Pacifico,15
17647662BAEcobici,107 - HOSPITAL GARRAHAN,7
17592414BAEcobici,147 - Constitución,6
17518583BAEcobici,136 - Acevedo,21
17419846BAEcobici,112 - 9 de Julio,14
17651423BAEcobici,089 - Cabello,12
17472411BAEcobici,350 - Plaza Irlanda,19
17681901BAEcobici,255 - BARRANCAS DE BELGRANO,18
17465992BAEcobici,024 - ALSINA,11
17463099BAEcobici,145 - RAVIGNANI,7
17426335BAEcobici,175 - PLAZA MACKENNA,10
17444934BAEcobici,128 - PARQUE DEL BAJO,18
17646281BAEcobici,017 - Plaza Almagro,23
17620358BAEcobici,008 - Congreso,15
17550388BAEcobici,203 - Beiro,14
17575810BAEcobici,371 - Paseo de las Americas,19
17647486BAEcobici,117 - HUMBERTO 1°,6
17690437BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,13
17606060BAEcobici,278 - Donato Alvarez,7
17412223BAEcobici,304 - Navarro,22
17650033BAEcobici,073 - Ruy Díaz de Guzmán,10
17411506BAEcobici,378 - AGRONOMIA,20
17572197BAEcobici,061 - Ministerio de Economia,15
17611181BAEcobici,064 - RIOBAMBA,15
17493493BAEcobici,061 - Ministerio de Economia,16
17681870BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,18
17637542BAEcobici,046 - Chile,12
17634241BAEcobici,359 - PLAZA BALCARCE,7
17680683BAEcobici,144 - PUEYRREDÓN,17
17383415BAEcobici,152 - JULIETA LANTERI,16
17635792BAEcobici,121 - YATAY,9
17614805BAEcobici,055 - HABANA,19
17534378BAEcobici,200 - AUSTRIA Y FRENCH,9
17676459BAEcobici,031 - Padilla,11
17384044BAEcobici,169 - FACULTAD DE PSICOLOGIA,17
17693700BAEcobici,374 - Puan,17
17514795BAEcobici,124 - UGARTECHE,16
17481790BAEcobici,123 - BASUALDO Y RODO,16
17523319BAEcobici,120 - HOSPITAL RAMOS MEJIA,10
17446590BAEcobici,057 - BELGRANO,20
17678441BAEcobici,051 - TUCUMAN,14
17571964BAEcobici,063 - Reconquista,15
17557480BAEcobici,001 - FACULTAD DE DERECHO,9
17543133BAEcobici,025 - Plaza Guemes,22
17672670BAEcobici,266 - PLAZA SABATTINI,0
17598716BAEcobici,063 - Reconquista,16
17522726BAEcobici,221 - CULPINA,9
17601685BAEcobici,055 - HABANA,18
17438183BAEcobici,033 - Facultad de Medicina,8
17443094BAEcobici,366 - VILLA OLÍMPICA,16
17506052BAEcobici,075 - Plaza Primero de Mayo,20
17639990BAEcobici,159 - Fitz Roy & Gorriti,15
17697111BAEcobici,161 - Humahuaca,21
17652447BAEcobici,167 - Hipólito Yrigoyen,14
17590447BAEcobici,160 - Godoy Cruz y Libertador,21
17678298BAEcobici,193 - ARENALES Y AGUERO,14
17684861BAEcobici,054 - Acuña de Figueroa,22
17584912BAEcobici,041 - PARQUE PATRICIOS II,15
17567525BAEcobici,147 - Constitución,8
17411209BAEcobici,227 -Club Ciudad de Buenos Aires,20
17670965BAEcobici,239 - AVENIDA CRAMER,19
17531356BAEcobici,110 - PLAZA CD DE BANFF,23
17667510BAEcobici,063 - Reconquista,15
17597166BAEcobici,075 - Plaza Primero de Mayo,14
17530650BAEcobici,144 - PUEYRREDÓN,21
17648071BAEcobici,365 - Venancio Flores,7
17409619BAEcobici,240 - ECHEVERRIA,18
17522450BAEcobici,345 - Plaza Mafalda,8
17657391BAEcobici,280 - JURAMENTO,19
17667390BAEcobici,054 - Acuña de Figueroa,15
17662086BAEcobici,121 - YATAY,7
17377404BAEcobici,399 - GARCIA DEL RIO,7
17566916BAEcobici,160 - Godoy Cruz y Libertador,6
17541098BAEcobici,142 - ARMENIA,19
17562107BAEcobici,224 - BAIGORRIA,3
17680565BAEcobici,071 - CERRITO,17
17386036BAEcobici,384 - PLAZA BENITO NAZAR,19
17683290BAEcobici,181 - BILLINGHURST Y MANSILLA,19
17630966BAEcobici,062 - PARQUE ONEGA,17
17660254BAEcobici,193 - ARENALES Y AGUERO,23
17498772BAEcobici,064 - RIOBAMBA,10
17631227BAEcobici,292 - PLAZA BOLIVIA,17
17400541BAEcobici,144 - PUEYRREDÓN,23
17386028BAEcobici,345 - Plaza Mafalda,19
17540444BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,18
17421954BAEcobici,335 - General Urquiza,20
17463064BAEcobici,147 - Constitución,7
17482323BAEcobici,161 - Humahuaca,17
17546258BAEcobici,183 - VIRREY CEVALLOS,8
17591957BAEcobici,290 - Club Excursionistas,2
17565191BAEcobici,046 - Chile,18
17637317BAEcobici,151 - AIME PAINÉ,12
17379655BAEcobici,023 - Suipacha,10
17669738BAEcobici,237 - Madero Office,18
17663795BAEcobici,178 - José Marmol,9
17447131BAEcobici,016 - Legislatura,20
17432750BAEcobici,331 - CALIFORNIA,19
17481393BAEcobici,004 - Plaza Roma,16
17636628BAEcobici,373 - Jorgelina De Simone,10
17639194BAEcobici,174 - MINISTERIO DE EDUCACION,14
17581283BAEcobici,017 - Plaza Almagro,9
17512485BAEcobici,152 - JULIETA LANTERI,12
17571599BAEcobici,083 - Paraná,14
17528416BAEcobici,074 - INSTITUTO LELOIR,18
17503076BAEcobici,060 - 25 De Mayo,17
17414970BAEcobici,071 - CERRITO,13
17695694BAEcobici,375 - Ciudad Universitaria I,19
17428456BAEcobici,008 - Congreso,14
17510880BAEcobici,038 - Plaza Libertad,9
17438354BAEcobici,156 - Plaza Alemania,9
17576918BAEcobici,276 - PRIMERA JUNTA,20
17652000BAEcobici,116 - HOSPITAL ALEMÁN,13
17471508BAEcobici,100 - Plaza Gurruchaga,18
17424354BAEcobici,091 - Pasco,7
17518652BAEcobici,001 - FACULTAD DE DERECHO,21
17403310BAEcobici,394 - Av. La Plata,8
17547578BAEcobici,050 - Hospital Rivadavia,9
17576801BAEcobici,171 - Pasteur,20
17676579BAEcobici,249 - Balbín,11
17588310BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,18
17589389BAEcobici,063 - Reconquista,19
17568331BAEcobici,147 - Constitución,9
17595532BAEcobici,065 - Julián Álvarez,11
17619213BAEcobici,050 - Hospital Rivadavia,12
17445976BAEcobici,118 - MEXICO,19
17506222BAEcobici,142 - ARMENIA,21
17694550BAEcobici,164 - FACULTAD DE INGENIERIA,18
17476143BAEcobici,045 - Uruguay,7
17577181BAEcobici,087 - Guayaquil,21
17508346BAEcobici,340 - PLAZA NUEVA POMPEYA,5
17395841BAEcobici,025 - Plaza Guemes,16
17574214BAEcobici,044 - Ecoparque,17
17493128BAEcobici,173 - EL LIBERTADOR,15
17472164BAEcobici,327 - PLAZA RICCHERI,19
17523362BAEcobici,316 - Buenos Aires,10
17497187BAEcobici,367 - Eva Perón,7
17405222BAEcobici,206 - Galicia,11
17678088BAEcobici,187 - Jose Maria Moreno,13
17503106BAEcobici,146 - Hospital Francés,17
17551835BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,17
17691105BAEcobici,352 - San Jose de Flores,14
17597013BAEcobici,074 - INSTITUTO LELOIR,13
17447847BAEcobici,001 - FACULTAD DE DERECHO,21
17670728BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,19
17550731BAEcobici,171 - Pasteur,15
17594671BAEcobici,013 - ONCE,10
17649522BAEcobici,043 - PLAZA ALBERDI,9
17589761BAEcobici,073 - Ruy Díaz de Guzmán,20
17534381BAEcobici,200 - AUSTRIA Y FRENCH,9
17584067BAEcobici,124 - UGARTECHE,14
17649926BAEcobici,147 - Constitución,10
17683629BAEcobici,129 - Velasco,20
17388857BAEcobici,188 - Aranguren,23
17663333BAEcobici,364 - CERRETTI Y MANUELA PEDRAZA,9
17466886BAEcobici,159 - Fitz Roy & Gorriti,13
17645207BAEcobici,223 - GAINZA,21
17650677BAEcobici,111 - MACACHA GUEMES,11
17644937BAEcobici,074 - INSTITUTO LELOIR,20
17452621BAEcobici,008 - Congreso,10
17487273BAEcobici,014 - Pacifico,5
17559557BAEcobici,220 - PLAZA FELIX LIMA,17
17476431BAEcobici,257 - Plaza Francisco Ramirez,7
17529450BAEcobici,085 - AGUERO,19
17499874BAEcobici,122 - COSTA RICA,12
17508253BAEcobici,038 - Plaza Libertad,4
17378522BAEcobici,184 - Pedro Echague,8
17451754BAEcobici,009 - Parque Las Heras,9
17454944BAEcobici,061 - Ministerio de Economia,15
17383106BAEcobici,221 - CULPINA,16
17658727BAEcobici,364 - CERRETTI Y MANUELA PEDRAZA,20
17529424BAEcobici,085 - AGUERO,19
17472268BAEcobici,026 - JUANA MANSO I,19
17617431BAEcobici,136 - Acevedo,0
17668398BAEcobici,164 - FACULTAD DE INGENIERIA,16
17586470BAEcobici,168 - Estados Unidos,17
17483585BAEcobici,086 - SAAVEDRA,18
17646742BAEcobici,003 - ADUANA,1
17521645BAEcobici,046 - Chile,7
17522244BAEcobici,316 - Buenos Aires,8
17558063BAEcobici,066 - Billinghurst,12
17673981BAEcobici,074 - INSTITUTO LELOIR,7
17615534BAEcobici,014 - Pacifico,20
17643433BAEcobici,124 - UGARTECHE,18
17607886BAEcobici,347 - CARABOBO,10
17573731BAEcobici,007 - OBELISCO,17
17693383BAEcobici,188 - Aranguren,17
17461729BAEcobici,129 - Velasco,0
17422539BAEcobici,056 - Plaza Palermo Viejo,22
17441620BAEcobici,061 - Ministerio de Economia,14
17472629BAEcobici,298 - PLAZA DR. JUAN B. TERAN,20
17438638BAEcobici,117 - HUMBERTO 1°,9
17668534BAEcobici,219 - Parque Chacabuco II,16
17658478BAEcobici,065 - Julián Álvarez,20
17557189BAEcobici,117 - HUMBERTO 1°,8
17630671BAEcobici,029 - Parque Centenario,16
17554710BAEcobici,056 - Plaza Palermo Viejo,20
17447578BAEcobici,107 - HOSPITAL GARRAHAN,21
17551878BAEcobici,353 - PLAZA VÉLEZ SARSFIELD,17
17432983BAEcobici,260 - SAN MIGUEL DE GARICOITS,19
17397932BAEcobici,113 - Guatemala,18
17697222BAEcobici,150 - RODRIGO BUENO,21
17666359BAEcobici,060 - 25 De Mayo,13
17515330BAEcobici,014 - Pacifico,17
17513997BAEcobici,131- HOSPITAL DE CLÍNICAS,15
17479654BAEcobici,015 - AMENABAR,13
17673160BAEcobici,121 - YATAY,3
17381934BAEcobici,108 - Usina del Arte,14
17541646BAEcobici,057 - BELGRANO,20
17503767BAEcobici,383 - BOEDO Y VENEZUELA,18
17448025BAEcobici,184 - Pedro Echague,22
17628370BAEcobici,159 - Fitz Roy & Gorriti,6
17455432BAEcobici,205 - SAN MARTIN,15
17474267BAEcobici,066 - Billinghurst,23
17642763BAEcobici,007 - OBELISCO,18
17405984BAEcobici,330 - Parque Avellaneda,12
17439157BAEcobici,131- HOSPITAL DE CLÍNICAS,10
17669705BAEcobici,146 - Hospital Francés,18
17529316BAEcobici,005 - Plaza Italia,19
17436943BAEcobici,193 - ARENALES Y AGUERO,7
17479573BAEcobici,121 - YATAY,13
17412394BAEcobici,005 - Plaza Italia,22
17524289BAEcobici,069 - Ecuador,12
17634581BAEcobici,273 - Plazoleta Colombia,7
17608536BAEcobici,197 - PLAZA CIUDAD DE UDINE,11
17536991BAEcobici,114 - DELLA PAOLERA,14
17471690BAEcobici,352 - San Jose de Flores,19
17620154BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,15
17377098BAEcobici,191 - Rivadavia y 9 de Julio,6
17526811BAEcobici,364 - CERRETTI Y MANUELA PEDRAZA,17
17637292BAEcobici,282 - Tronador,12
17626635BAEcobici,292 - PLAZA BOLIVIA,19
17644660BAEcobici,307 - CERRETTI,20
17430448BAEcobici,150 - RODRIGO BUENO,17
17406408BAEcobici,399 - GARCIA DEL RIO,13
17637767BAEcobici,221 - CULPINA,12
17432118BAEcobici,223 - GAINZA,18
17451218BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,8
17561822BAEcobici,008 - Congreso,1
17502522BAEcobici,183 - VIRREY CEVALLOS,17
17586063BAEcobici,169 - FACULTAD DE PSICOLOGIA,16
17465342BAEcobici,023 - Suipacha,10
17473103BAEcobici,201 - PLAZA EJERCITO DE LOS ANDES,20
17396997BAEcobici,276 - PRIMERA JUNTA,17
17474136BAEcobici,289 - MONTAÑESES,22
17424858BAEcobici,272 - Plaza Bruno Giordano,8
17446814BAEcobici,044 - Ecoparque,20
17399477BAEcobici,181 - BILLINGHURST Y MANSILLA,20
17494720BAEcobici,182 - RAVIGNANI Y GUATEMALA,20
17567455BAEcobici,276 - PRIMERA JUNTA,7
17549005BAEcobici,056 - Plaza Palermo Viejo,12
17654054BAEcobici,087 - Guayaquil,16
17487716BAEcobici,264 - Plaza Marcos Sastre,8
17592438BAEcobici,352 - San Jose de Flores,6
17421842BAEcobici,163 - ONCE II,19
17431507BAEcobici,222 - SIMON BOLIVAR,18
17427007BAEcobici,179 - CASA SAN,11
17503636BAEcobici,007 - OBELISCO,18
17468181BAEcobici,071 - CERRITO,15
17477131BAEcobici,151 - AIME PAINÉ,8
17652638BAEcobici,041 - PARQUE PATRICIOS II,14
17539828BAEcobici,221 - CULPINA,18
17589590BAEcobici,144 - PUEYRREDÓN,20
17499815BAEcobici,128 - PARQUE DEL BAJO,12
17620522BAEcobici,352 - San Jose de Flores,15
17697811BAEcobici,255 - BARRANCAS DE BELGRANO,23
17490432BAEcobici,350 - Plaza Irlanda,21
17624615BAEcobici,253 - Plaza Colegiales,14
17511307BAEcobici,266 - PLAZA SABATTINI,10
17508860BAEcobici,186 - MANZANA 66,6
17447624BAEcobici,350 - Plaza Irlanda,21
17517246BAEcobici,129 - Velasco,19
17397074BAEcobici,067 - PARQUE SARMIENTO I,17
17689673BAEcobici,172 - BRASIL,12
17473416BAEcobici,144 - PUEYRREDÓN,21
17410500BAEcobici,150 - RODRIGO BUENO,19
17420972BAEcobici,094 - GÚZMAN,17
17492375BAEcobici,390 - De Los Ombues,10
17587611BAEcobici,099 - Malabia,18
17685672BAEcobici,066 - Billinghurst,1
17639954BAEcobici,156 - Plaza Alemania,15
17594516BAEcobici,262 - Holmberg,9
17651470BAEcobici,136 - Acevedo,12
17540995BAEcobici,187 - Jose Maria Moreno,19
17621647BAEcobici,084 - TEATRO PICADERO,18
17645200BAEcobici,117 - HUMBERTO 1°,21
17621835BAEcobici,067 - PARQUE SARMIENTO I,19
17579708BAEcobici,163 - ONCE II,7
17652391BAEcobici,239 - AVENIDA CRAMER,14
17598079BAEcobici,037- Claudia Pía Braudracco,15
17375984BAEcobici,132 - CORRIENTES,0
17572788BAEcobici,025 - Plaza Guemes,16
17539557BAEcobici,147 - Constitución,17
17566295BAEcobici,100 - Plaza Gurruchaga,0
17687397BAEcobici,348 - Villa del Parque,8
17486145BAEcobici,215 - HOSPITAL ALVAREZ,23
17611426BAEcobici,144 - PUEYRREDÓN,15
17571747BAEcobici,086 - SAAVEDRA,15
17637773BAEcobici,131- HOSPITAL DE CLÍNICAS,12
17517744BAEcobici,203 - Beiro,19
17512414BAEcobici,001 - FACULTAD DE DERECHO,12
17540520BAEcobici,066 - Billinghurst,18
17607217BAEcobici,003 - ADUANA,9
17573808BAEcobici,103 - MALBA,17
17539826BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,18
17427635BAEcobici,064 - RIOBAMBA,12
17479142BAEcobici,223 - GAINZA,12
17655963BAEcobici,005 - Plaza Italia,17
17691531BAEcobici,186 - MANZANA 66,14
17394388BAEcobici,153 - JUAN MANUEL DE BLANES,13
17472529BAEcobici,041 - PARQUE PATRICIOS II,20
17567407BAEcobici,140 - Las Casas,7
17528557BAEcobici,055 - HABANA,18
17439205BAEcobici,044 - Ecoparque,10
17650696BAEcobici,017 - Plaza Almagro,11
17574750BAEcobici,023 - Suipacha,18
17552572BAEcobici,178 - José Marmol,17
17474739BAEcobici,089 - Cabello,0
17674998BAEcobici,037- Claudia Pía Braudracco,8
17419243BAEcobici,164 - FACULTAD DE INGENIERIA,11
17422244BAEcobici,087 - Guayaquil,21
17593410BAEcobici,158 - VILLARROEL,8
17637869BAEcobici,128 - PARQUE DEL BAJO,12
17399579BAEcobici,163 - ONCE II,21
17531380BAEcobici,251 - Solar de la Abadía,23
17606757BAEcobici,063 - Reconquista,8
17652911BAEcobici,292 - PLAZA BOLIVIA,14
17648843BAEcobici,248 - Husares,8
17651302BAEcobici,100 - Plaza Gurruchaga,12
17585890BAEcobici,396 - PLAZA ALBERTI,16
17379991BAEcobici,016 - Legislatura,10
17537236BAEcobici,003 - ADUANA,15
17448153BAEcobici,257 - Plaza Francisco Ramirez,22
17543495BAEcobici,086 - SAAVEDRA,23
17639837BAEcobici,125 - F.J.Santamaria de Oro,15
17407799BAEcobici,266 - PLAZA SABATTINI,16
17593890BAEcobici,159 - Fitz Roy & Gorriti,8
17395305BAEcobici,288 - SECRETARÍA DE DEPORTES,15
17676696BAEcobici,027 - Montevideo,11
17507584BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,23
17416586BAEcobici,056 - Plaza Palermo Viejo,19
17444003BAEcobici,219 - Parque Chacabuco II,17
17430543BAEcobici,033 - Facultad de Medicina,17
17393318BAEcobici,099 - Malabia,11
17665790BAEcobici,167 - Hipólito Yrigoyen,13
17675538BAEcobici,174 - MINISTERIO DE EDUCACION,9
17638733BAEcobici,086 - SAAVEDRA,14
17498953BAEcobici,178 - José Marmol,10
17588811BAEcobici,008 - Congreso,19
17441980BAEcobici,036 - MAIPÚ,14
17618720BAEcobici,396 - PLAZA ALBERTI,10
17561756BAEcobici,182 - RAVIGNANI Y GUATEMALA,1
17596426BAEcobici,082 - HOSPITAL ITALIANO,13
17681899BAEcobici,254 - Plaza Rafael Hernandez,18
17381317BAEcobici,132 - CORRIENTES,13
17521169BAEcobici,178 - José Marmol,7
17635657BAEcobici,110 - PLAZA CD DE BANFF,9
17436451BAEcobici,208 - NICASIO OROÑO,6
17407708BAEcobici,301 - Arregui Y Terrada,16
17685845BAEcobici,142 - ARMENIA,1
17563800BAEcobici,021 - Parque Patricios,14
17412544BAEcobici,374 - Puan,23
17572052BAEcobici,352 - San Jose de Flores,15
17616813BAEcobici,396 - PLAZA ALBERTI,23
17540470BAEcobici,352 - San Jose de Flores,18
17580906BAEcobici,093 - CARLOS CALVO,9
17393605BAEcobici,045 - Uruguay,12
17431037BAEcobici,381 - Matienzo Y Arce,17
17443224BAEcobici,151 - AIME PAINÉ,16
17589301BAEcobici,009 - Parque Las Heras,19
17521378BAEcobici,012 - Plaza Vicente Lopez,7
17521832BAEcobici,206 - Galicia,8
17405612BAEcobici,166 - Cementerio de Recoleta,12
17429889BAEcobici,388 - Plaza Jose C Paz,16
17507337BAEcobici,177 -PLANETARIO,23
17685199BAEcobici,112 - 9 de Julio,23
17676847BAEcobici,328 - SARMIENTO II,12
17647148BAEcobici,353 - PLAZA VÉLEZ SARSFIELD,4
17513267BAEcobici,082 - HOSPITAL ITALIANO,14
17472481BAEcobici,281 - Villa Urquiza,20
17491729BAEcobici,033 - Facultad de Medicina,5
17535430BAEcobici,160 - Godoy Cruz y Libertador,11
17464378BAEcobici,076 - Ayacucho,9
17476969BAEcobici,331 - CALIFORNIA,8
17692109BAEcobici,128 - PARQUE DEL BAJO,15
17568543BAEcobici,043 - PLAZA ALBERDI,9
17603956BAEcobici,146 - Hospital Francés,22
17674925BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,8
17674303BAEcobici,364 - CERRETTI Y MANUELA PEDRAZA,7
17397136BAEcobici,348 - Villa del Parque,17
17616080BAEcobici,100 - Plaza Gurruchaga,21
17615712BAEcobici,128 - PARQUE DEL BAJO,20
17690268BAEcobici,030 - Peña,13
17521045BAEcobici,144 - PUEYRREDÓN,6
17635403BAEcobici,035 - INGENIERO BUTTY,8
17457129BAEcobici,396 - PLAZA ALBERTI,17
17480961BAEcobici,181 - BILLINGHURST Y MANSILLA,15
17595211BAEcobici,360 - Plaza Ramon Falcon,11
17691146BAEcobici,248 - Husares,14
17508957BAEcobici,255 - BARRANCAS DE BELGRANO,7
17403707BAEcobici,255 - BARRANCAS DE BELGRANO,8
17446468BAEcobici,168 - Estados Unidos,19
17462591BAEcobici,150 - RODRIGO BUENO,6
17588040BAEcobici,130 - RETIRO II,18
17601594BAEcobici,032 - Catedral,18
17535864BAEcobici,113 - Guatemala,12
17630689BAEcobici,397 - PARQUE SANTOJANNI,16
17693736BAEcobici,375 - Ciudad Universitaria I,17
17542737BAEcobici,023 - Suipacha,21
17407369BAEcobici,335 - General Urquiza,15
17451239BAEcobici,018 - Independencia,8
17444066BAEcobici,100 - Plaza Gurruchaga,17
17471858BAEcobici,158 - VILLARROEL,19
17396277BAEcobici,373 - Jorgelina De Simone,17
17545535BAEcobici,177 -PLANETARIO,7
17564227BAEcobici,222 - SIMON BOLIVAR,16
17608824BAEcobici,111 - MACACHA GUEMES,11
17472031BAEcobici,171 - Pasteur,19
17649788BAEcobici,032 - Catedral,9
17665991BAEcobici,350 - Plaza Irlanda,13
17411290BAEcobici,183 - VIRREY CEVALLOS,20
17691715BAEcobici,178 - José Marmol,15
17387552BAEcobici,178 - José Marmol,20
17584145BAEcobici,215 - HOSPITAL ALVAREZ,14
17450812BAEcobici,227 -Club Ciudad de Buenos Aires,7
17503467BAEcobici,189 - POSADAS,18
17408516BAEcobici,167 - Hipólito Yrigoyen,17
17471691BAEcobici,029 - Parque Centenario,19
17378108BAEcobici,021 - Parque Patricios,8
17602624BAEcobici,260 - SAN MIGUEL DE GARICOITS,19
17406539BAEcobici,122 - COSTA RICA,14
17671485BAEcobici,184 - Pedro Echague,20
17619679BAEcobici,001 - FACULTAD DE DERECHO,13
17628187BAEcobici,160 - Godoy Cruz y Libertador,3
17443002BAEcobici,183 - VIRREY CEVALLOS,16
17454015BAEcobici,131- HOSPITAL DE CLÍNICAS,13
17567179BAEcobici,256 - PLAZA NORUEGA,7
17554245BAEcobici,161 - Humahuaca,19
17694204BAEcobici,014 - Pacifico,17
17489550BAEcobici,390 - De Los Ombues,18
17572439BAEcobici,005 - Plaza Italia,16
17680733BAEcobici,333 - PARQUE DE LA ESTACIÓN,17
17501017BAEcobici,054 - Acuña de Figueroa,14
17539775BAEcobici,298 - PLAZA DR. JUAN B. TERAN,18
17405528BAEcobici,036 - MAIPÚ,12
17386657BAEcobici,093 - CARLOS CALVO,19
17461342BAEcobici,082 - HOSPITAL ITALIANO,23
17472419BAEcobici,200 - AUSTRIA Y FRENCH,19
17529361BAEcobici,116 - HOSPITAL ALEMÁN,19
17421351BAEcobici,116 - HOSPITAL ALEMÁN,18
17417728BAEcobici,113 - Guatemala,1
17405228BAEcobici,207 - PLAZA ARENALES,11
17484974BAEcobici,391 - Plaza República de Ecuador,20
17529043BAEcobici,012 - Plaza Vicente Lopez,19
17615756BAEcobici,167 - Hipólito Yrigoyen,20
17445600BAEcobici,074 - INSTITUTO LELOIR,18
17460014BAEcobici,227 -Club Ciudad de Buenos Aires,20
17658000BAEcobici,173 - EL LIBERTADOR,19
17546501BAEcobici,128 - PARQUE DEL BAJO,8
17507856BAEcobici,204 - Biarritz,0
17656218BAEcobici,152 - JULIETA LANTERI,18
17686817BAEcobici,147 - Constitución,7
17387509BAEcobici,353 - PLAZA VÉLEZ SARSFIELD,20
17434915BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,22
17687375BAEcobici,367 - Eva Perón,8
17401482BAEcobici,045 - Uruguay,1
17591231BAEcobici,087 - Guayaquil,23
17620877BAEcobici,264 - Plaza Marcos Sastre,16
17576283BAEcobici,041 - PARQUE PATRICIOS II,19
17454084BAEcobici,116 - HOSPITAL ALEMÁN,13
17453039BAEcobici,225 - HOSPITAL TORNU,11
17670238BAEcobici,374 - Puan,18
17461565BAEcobici,014 - Pacifico,0
17643233BAEcobici,001 - FACULTAD DE DERECHO,18
17472477BAEcobici,112 - 9 de Julio,20
17648723BAEcobici,093 - CARLOS CALVO,8
17532201BAEcobici,242 - Plazoleta Rafael del Riego,5
17634442BAEcobici,080 - VALLE,7
17494404BAEcobici,178 - José Marmol,19
17675146BAEcobici,345 - Plaza Mafalda,9
17494205BAEcobici,114 - DELLA PAOLERA,19
17458585BAEcobici,152 - JULIETA LANTERI,19
17655748BAEcobici,021 - Parque Patricios,17
17496253BAEcobici,054 - Acuña de Figueroa,5
17478636BAEcobici,250 - Fleni,11
17621893BAEcobici,218 - Campana,19
17415642BAEcobici,261 - QUINTEROS LIDORO,16
17498704BAEcobici,110 - PLAZA CD DE BANFF,10
17575920BAEcobici,345 - Plaza Mafalda,19
17432569BAEcobici,388 - Plaza Jose C Paz,19
17655339BAEcobici,365 - Venancio Flores,17
17569019BAEcobici,003 - ADUANA,10
17417905BAEcobici,256 - PLAZA NORUEGA,2
17539831BAEcobici,128 - PARQUE DEL BAJO,18
17586003BAEcobici,026 - JUANA MANSO I,16
17428004BAEcobici,155 - Parque José Evaristo Uriburu,13
17662910BAEcobici,347 - CARABOBO,8
17545599BAEcobici,167 - Hipólito Yrigoyen,7
17382957BAEcobici,183 - VIRREY CEVALLOS,15
17504940BAEcobici,082 - HOSPITAL ITALIANO,19
17571708BAEcobici,059 - Coronel Diaz,15
17462366BAEcobici,166 - Cementerio de Recoleta,4
17568299BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,9
17682508BAEcobici,278 - Donato Alvarez,18
17383499BAEcobici,348 - Villa del Parque,16
17550656BAEcobici,292 - PLAZA BOLIVIA,15
17679215BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,15
17611250BAEcobici,118 - MEXICO,15
17578317BAEcobici,244 - UADE,0
17590396BAEcobici,227 -Club Ciudad de Buenos Aires,21
17625250BAEcobici,041 - PARQUE PATRICIOS II,15
