Id_recorrido,estacion_origen,estacion_destino,duracion_recorrido,latitud_origen,longitud_origen,latitud_destino,longitud_destino,distancia_de_viaje
17550731BAEcobici,171  -  PASTEUR,122  -  COSTA RICA,877,-34.603,-58.3996,-34.5916,-58.4204,2.287255026994035
17594671BAEcobici,013  -  ONCE,383  -  BOEDO Y VENEZUELA,528,-34.6101,-58.4066,-34.6171,-58.4169,1.2224268037993788
17589761BAEcobici,073  -  RUY DIAZ DE GUZMAN,018  -  INDEPENDENCIA,764,-34.6305,-58.3716,-34.6176,-58.3803,1.6405089052466708
17534381BAEcobici,200  -  AUSTRIA Y FRENCH,144  -  PUEYRREDON,1712,-34.5883,-58.4043,-34.6021,-58.4061,1.5433099825992216
17584067BAEcobici,124  -  UGARTECHE,005  -  PLAZA ITALIA,323,-34.5807,-58.4125,-34.5808,-58.4204,0.7233288686518856
17649926BAEcobici,147  -  CONSTITUCION,149  -  LIMA,1248,-34.6261,-58.3793,-34.6153,-58.3816,1.219207983233754
17683629BAEcobici,129  -  VELASCO,223  -  GAINZA,1366,-34.6002,-58.4349,-34.6168,-58.4467,2.1385395942873084
17388857BAEcobici,188  -  ARANGUREN,215  -  HOSPITAL ALVAREZ,1226,-34.6104,-58.4328,-34.6231,-58.4684,3.550667942673207
17663333BAEcobici,364  -  CERRETTI Y MANUELA PEDRAZA,281  -  VILLA URQUIZA,579,-34.5691,-58.5003,-34.5736,-58.4873,1.291181017033323
17645207BAEcobici,223  -  GAINZA,129  -  VELASCO,1126,-34.6168,-58.4467,-34.6002,-58.4349,2.1385395942873084
17650677BAEcobici,111  -  MACACHA GUEMES,045  -  URUGUAY,829,-34.6048,-58.3639,-34.6022,-58.3866,2.09763004777983
17644937BAEcobici,074  -  INSTITUTO LELOIR,205  -  SAN MARTIN,862,-34.6046,-58.4348,-34.6057,-58.4532,1.6884577322786645
17452621BAEcobici,008  -  CONGRESO,183  -  VIRREY CEVALLOS,205,-34.6101,-58.3891,-34.6156,-58.3897,0.6140320754225145
17487273BAEcobici,014  -  PACIFICO,066  -  BILLINGHURST,904,-34.5782,-58.4266,-34.5947,-58.4139,2.172056359060768
17559557BAEcobici,220  -  PLAZA FELIX LIMA,058  -  MINISTRO CARRANZA,1584,-34.5418,-58.4704,-34.5749,-58.4353,4.886507303703767
17476431BAEcobici,257  -  PLAZA FRANCISCO RAMIREZ,399  -  GARCIA DEL RIO,335,-34.5531,-58.4689,-34.55024,-58.4771,0.8155319783165764
17529450BAEcobici,085  -  AGUERO,270  -  PLAZA DEL ANGEL GRIS,2021,-34.5945,-58.4089,-34.6218,-58.4577,5.400143771750618
17499874BAEcobici,122  -  COSTA RICA,066  -  BILLINGHURST,778,-34.5916,-58.4204,-34.5947,-58.4139,0.6876249340726639
17508253BAEcobici,038  -  PLAZA LIBERTAD,079  -  AZUCENA VILLAFLOR,1512,-34.5971,-58.3827,-34.612,-58.3639,2.388642660742041
17378522BAEcobici,184  -  PEDRO ECHAGUE,169  -  FACULTAD DE PSICOLOGIA,1023,-34.6307,-58.3912,-34.6118,-58.4117,2.8170003366853424
17451754BAEcobici,009  -  PARQUE LAS HERAS,014  -  PACIFICO,914,-34.5855,-58.4077,-34.5782,-58.4266,1.9112096717622848
17454944BAEcobici,061  -  MINISTERIO DE ECONOMIA,183  -  VIRREY CEVALLOS,925,-34.6088,-58.3707,-34.6156,-58.3897,1.896077100615131
17383106BAEcobici,221  -  CULPINA,123  -  BASUALDO Y RODO,1393,-34.6316,-58.4663,-34.6523,-58.4874,3.003989686711039
17658727BAEcobici,364  -  CERRETTI Y MANUELA PEDRAZA,263  -  PLAZA ECHEVERRIA,423,-34.5691,-58.5003,-34.5717,-58.4897,1.0126931805101866
17529424BAEcobici,085  -  AGUERO,070  -  ARAOZ,991,-34.5945,-58.4089,-34.5927,-58.4258,1.5598467418691933
17472268BAEcobici,026  -  JUANA MANSO I,050  -  HOSPITAL RIVADAVIA,1167,-34.6009,-58.3638,-34.5836,-58.4012,3.926931193775208
17617431BAEcobici,136  -  ACEVEDO,055  -  HABANA,2964,-34.5998,-58.4428,-34.5865,-58.4949,4.993074730671878
17668398BAEcobici,164  -  FACULTAD DE INGENIERIA,128  -  PARQUE DEL BAJO,493,-34.6173,-58.3669,-34.6052,-58.368,1.3492193613494792
17586470BAEcobici,168  -  ESTADOS UNIDOS,006  -  PARQUE LEZAMA,816,-34.6185,-58.3815,-34.6282,-58.3694,1.545708742702533
17483585BAEcobici,086  -  SAAVEDRA,275  -  PLAZA 24 DE SEPTIEMBRE,2479,-34.6213,-58.4018,-34.6071,-58.4485,4.556013492772494
17646742BAEcobici,003  -  ADUANA,152  -  JULIETA LANTERI,893,-34.6112,-58.3696,-34.6181,-58.36,1.1663881275106318
17521645BAEcobici,046  -  CHILE,164  -  FACULTAD DE INGENIERIA,197,-34.6164,-58.3744,-34.6173,-58.3669,0.6935829098284078
17522244BAEcobici,316  -  BUENOS AIRES,021  -  PARQUE PATRICIOS,519,-34.6459,-58.3968,-34.6403,-58.4065,1.0840497300621357
17558063BAEcobici,066  -  BILLINGHURST,066  -  BILLINGHURST,9655,-34.5947,-58.4139,-34.5947,-58.4139,0.0
17673981BAEcobici,074  -  INSTITUTO LELOIR,259  -  PLAZA CASTELLI,1570,-34.6046,-58.4348,-34.5679,-58.4642,4.888448142992258
17643433BAEcobici,124  -  UGARTECHE,044  -  ECOPARQUE,235,-34.5807,-58.4125,-34.5758,-58.4143,0.5692313952797815
17607886BAEcobici,347  -  CARABOBO,222  -  SIMON BOLIVAR,380,-34.626,-58.4553,-34.6334,-58.4493,0.9891629493184948
17573731BAEcobici,007  -  OBELISCO,013  -  ONCE,1343,-34.6058,-58.3807,-34.6101,-58.4066,2.41810653088117
17693383BAEcobici,188  -  ARANGUREN,325  -  MEDRANO,369,-34.6104,-58.4328,-34.6094,-58.4215,1.0401105755597548
17461729BAEcobici,129  -  VELASCO,024  -  ALSINA,1623,-34.6002,-58.4349,-34.6108,-58.3806,5.1075341345024885
17422539BAEcobici,056  -  PLAZA PALERMO VIEJO,158  -  VILLARROEL,1038,-34.5887,-58.4262,-34.5925,-58.4452,1.789831369432737
17441620BAEcobici,061  -  MINISTERIO DE ECONOMIA,006  -  PARQUE LEZAMA,1259,-34.6088,-58.3707,-34.6282,-58.3694,2.160459208771421
17472629BAEcobici,298  -  PLAZA DR. JUAN B. TERAN,303  -  HUAURA,2271,-34.6216,-58.5198,-34.5973,-58.4531,6.675553592161855
17438638BAEcobici,117  -  HUMBERTO 1°,061  -  MINISTERIO DE ECONOMIA,575,-34.6199,-58.3742,-34.6088,-58.3707,1.2751453013334817
17668534BAEcobici,219  -  PARQUE CHACABUCO II,374  -  PUAN,751,-34.6363,-58.4439,-34.6221,-58.4484,1.631767300432691
17658478BAEcobici,065  -  JULIAN ALVAREZ,005  -  PLAZA ITALIA,2885,-34.5873,-58.416,-34.5808,-58.4204,0.827431276023804
17557189BAEcobici,117  -  HUMBERTO 1°,016  -  LEGISLATURA,485,-34.6199,-58.3742,-34.6099,-58.375,1.114356691530465
17630671BAEcobici,029  -  PARQUE CENTENARIO,029  -  PARQUE CENTENARIO,3364,-34.608,-58.4333,-34.608,-58.4333,0.0
17554710BAEcobici,056  -  PLAZA PALERMO VIEJO,014  -  PACIFICO,567,-34.5887,-58.4262,-34.5782,-58.4266,1.1681208402841428
17447578BAEcobici,107  -  HOSPITAL GARRAHAN,107  -  HOSPITAL GARRAHAN,1136,-34.6303,-58.3963,-34.6303,-58.3963,0.0
17551878BAEcobici,353  -  PLAZA VELEZ SARSFIELD,361  -  PLAZA DON SEGUNDO SOMBRA,1634,-34.6295,-58.4837,-34.6419,-58.4507,3.3190917544435794
17432983BAEcobici,260  -  SAN MIGUEL DE GARICOITS,345  -  PLAZA MAFALDA,449,-34.5772,-58.4576,-34.5809,-58.4446,1.2592760242142105
17697222BAEcobici,150  -  RODRIGO BUENO,150  -  RODRIGO BUENO,1006,-34.6192,-58.3556,-34.6192,-58.3556,0.0
17666359BAEcobici,060  -  25 DE MAYO,237  -  MADERO OFFICE,407,-34.6015,-58.3712,-34.5991,-58.3645,0.668790628892741
17515330BAEcobici,014  -  PACIFICO,243  -  PLAZOLETA CELEDONIO FLORES,722,-34.5782,-58.4266,-34.5817,-58.4516,2.3216194672510704
17479654BAEcobici,015  -  AMENABAR,233  -  MONROE,2421,-34.5719,-58.4475,-34.5641,-58.4698,2.2184437101966297
17673160BAEcobici,121  -  YATAY,187  -  JOSE MARIA MORENO,786,-34.6008,-58.4283,-34.6202,-58.4356,2.258263823771427
17381934BAEcobici,108  -  USINA DEL ARTE,373  -  JORGELINA DE SIMONE,1000,-34.6289,-58.3562,-34.624,-58.3906,3.194390285951859
17541646BAEcobici,057  -  BELGRANO,111  -  MACACHA GUEMES,455,-34.6134,-58.3707,-34.6048,-58.3639,1.1409445162200065
17503767BAEcobici,383  -  BOEDO Y VENEZUELA,029  -  PARQUE CENTENARIO,933,-34.6171,-58.4169,-34.608,-58.4333,1.8100871019736604
17448025BAEcobici,184  -  PEDRO ECHAGUE,107  -  HOSPITAL GARRAHAN,223,-34.6307,-58.3912,-34.6303,-58.3963,0.4687393088556381
17455432BAEcobici,205  -  SAN MARTIN,229  -  RIGLOS,1782,-34.6057,-58.4532,-34.631,-58.4352,3.2599657894831564
17474267BAEcobici,066  -  BILLINGHURST,059  -  CORONEL DIAZ,242,-34.5947,-58.4139,-34.5902,-58.4116,0.5428648551464805
17642763BAEcobici,007  -  OBELISCO,136  -  ACEVEDO,2678,-34.6058,-58.3807,-34.5998,-58.4428,5.722756577861556
17405984BAEcobici,330  -  PARQUE AVELLANEDA,302  -  ESTACION VILLA LURO,854,-34.6423,-58.4783,-34.637,-58.5014,2.193935407221276
17669705BAEcobici,146  -  HOSPITAL FRANCES,087  -  GUAYAQUIL,792,-34.6222,-58.4077,-34.6198,-58.4313,2.1759552382123784
17529316BAEcobici,005  -  PLAZA ITALIA,089  -  CABELLO,628,-34.5808,-58.4204,-34.5825,-58.4054,1.3861815221407645
17436943BAEcobici,193  -  ARENALES Y AGUERO,130  -  RETIRO II,956,-34.5909,-58.4061,-34.5927,-58.375,2.8538474001630725
17479573BAEcobici,121  -  YATAY,181  -  BILLINGHURST Y MANSILLA,681,-34.6008,-58.4283,-34.5926,-58.412,1.7485326668493164
17412394BAEcobici,005  -  PLAZA ITALIA,190  -  JUNCAL,3117,-34.5808,-58.4204,-34.5852,-58.411,0.9899042457028828
17524289BAEcobici,069  -  ECUADOR,174  -  MINISTERIO DE EDUCACION,437,-34.5958,-58.4046,-34.5972,-58.3918,1.1819122013634409
17608536BAEcobici,197  -  PLAZA CIUDAD DE UDINE,197  -  PLAZA CIUDAD DE UDINE,2875,-34.621,-58.493,-34.621,-58.493,0.0
17536991BAEcobici,114  -  DELLA PAOLERA,001  -  FACULTAD DE DERECHO,554,-34.5949,-58.3724,-34.5842,-58.3905,2.0398106862678307
17471690BAEcobici,352  -  SAN JOSE DE FLORES,322  -  MARTI Y DIRECTORIO,576,-34.6289,-58.4627,-34.6365,-58.4701,1.0828445264747797
17377098BAEcobici,191  -  RIVADAVIA Y 9 DE JULIO,128  -  PARQUE DEL BAJO,446,-34.6084,-58.3808,-34.6052,-58.368,1.2243171602349707
17526811BAEcobici,364  -  CERRETTI Y MANUELA PEDRAZA,257  -  PLAZA FRANCISCO RAMIREZ,992,-34.5691,-58.5003,-34.5531,-58.4689,3.381251461606543
17637292BAEcobici,282  -  TRONADOR,282  -  TRONADOR,2533,-34.5841,-58.4663,-34.5841,-58.4663,0.0
17626635BAEcobici,292  -  PLAZA BOLIVIA,313  -  DE LOS INCAS,1442,-34.5635,-58.4367,-34.5816,-58.4747,4.019421753742759
17430448BAEcobici,150  -  RODRIGO BUENO,003  -  ADUANA,620,-34.6192,-58.3556,-34.6112,-58.3696,1.559711971596515
17406408BAEcobici,399  -  GARCIA DEL RIO,359  -  PLAZA BALCARCE,365,-34.55024,-58.4771,-34.5475,-58.4678,0.904591936661079
17637767BAEcobici,221  -  CULPINA,322  -  MARTI Y DIRECTORIO,324,-34.6316,-58.4663,-34.6365,-58.4701,0.6463271303235718
17432118BAEcobici,223  -  GAINZA,136  -  ACEVEDO,850,-34.6168,-58.4467,-34.5998,-58.4428,1.923715707023408
17451218BAEcobici,194  -  PERON Y ACUNA DE FIGUEROA,009  -  PARQUE LAS HERAS,1194,-34.606,-58.4227,-34.5855,-58.4077,2.6610577589163102
17561822BAEcobici,008  -  CONGRESO,087  -  GUAYAQUIL,1221,-34.6101,-58.3891,-34.6198,-58.4313,4.009606242966664
17502522BAEcobici,183  -  VIRREY CEVALLOS,147  -  CONSTITUCION,1002,-34.6156,-58.3897,-34.6261,-58.3793,1.506259891586134
17586063BAEcobici,169  -  FACULTAD DE PSICOLOGIA,093  -  CARLOS CALVO,1037,-34.6118,-58.4117,-34.6207,-58.3944,1.86700096513216
17465342BAEcobici,023  -  SUIPACHA,061  -  MINISTERIO DE ECONOMIA,456,-34.6001,-58.3797,-34.6088,-58.3707,1.2705739296570997
17473103BAEcobici,201  -  PLAZA EJERCITO DE LOS ANDES,287  -  BELAUSTEGUI,1821,-34.6391,-58.5101,-34.6164,-58.4772,3.928487753197635
17396997BAEcobici,276  -  PRIMERA JUNTA,171  -  PASTEUR,2183,-34.6204,-58.4412,-34.603,-58.3996,4.270488218984688
17474136BAEcobici,289  -  MONTANESES,260  -  SAN MIGUEL DE GARICOITS,1147,-34.5514,-58.4541,-34.5772,-58.4576,2.886675043284641
17424858BAEcobici,272  -  PLAZA BRUNO GIORDANO,121  -  YATAY,1020,-34.6159,-58.4407,-34.6008,-58.4283,2.02658564460002
17446814BAEcobici,044  -  ECOPARQUE,009  -  PARQUE LAS HERAS,560,-34.5758,-58.4143,-34.5855,-58.4077,1.236305479395808
17399477BAEcobici,181  -  BILLINGHURST Y MANSILLA,033  -  FACULTAD DE MEDICINA,4859,-34.5926,-58.412,-34.5972,-58.3988,1.3120596906390092
17494720BAEcobici,182  -  RAVIGNANI Y GUATEMALA,025  -  PLAZA GUEMES,965,-34.5781,-58.4351,-34.5898,-58.4166,2.135615131680645
17567455BAEcobici,276  -  PRIMERA JUNTA,188  -  ARANGUREN,536,-34.6204,-58.4412,-34.6104,-58.4328,1.3517866316589673
17654054BAEcobici,087  -  GUAYAQUIL,188  -  ARANGUREN,401,-34.6198,-58.4313,-34.6104,-58.4328,1.0542073153038625
17487716BAEcobici,264  -  PLAZA MARCOS SASTRE,348  -  VILLA DEL PARQUE,1834,-34.5711,-58.4809,-34.6007,-58.494,3.5030362716563728
17592438BAEcobici,352  -  SAN JOSE DE FLORES,181  -  BILLINGHURST Y MANSILLA,2385,-34.6289,-58.4627,-34.5926,-58.412,6.149877046755497
17421842BAEcobici,163  -  ONCE II,103  -  MALBA,2439,-34.6088,-58.4061,-34.5771,-58.403,3.5362825769370456
17431507BAEcobici,222  -  SIMON BOLIVAR,223  -  GAINZA,1288,-34.6334,-58.4493,-34.6168,-58.4467,1.861103780166679
17427007BAEcobici,179  -  CASA SAN,006  -  PARQUE LEZAMA,580,-34.6385,-58.3643,-34.6282,-58.3694,1.2367106037064306
17503636BAEcobici,007  -  OBELISCO,347  -  CARABOBO,3117,-34.6058,-58.3807,-34.626,-58.4553,7.186745311187765
17468181BAEcobici,071  -  CERRITO,191  -  RIVADAVIA Y 9 DE JULIO,255,-34.6026,-58.3838,-34.6084,-58.3808,0.7009442214811654
17477131BAEcobici,151  -  AIME PAINE,244  -  UADE,5425,-34.612,-58.3615,-34.6171,-58.3815,1.9160935536732624
17652638BAEcobici,041  -  PARQUE PATRICIOS II,107  -  HOSPITAL GARRAHAN,377,-34.6374,-58.4057,-34.6303,-58.3963,1.1674398408269069
17539828BAEcobici,221  -  CULPINA,206  -  GALICIA,539,-34.6316,-58.4663,-34.6158,-58.4708,1.804487173783578
17589590BAEcobici,144  -  PUEYRREDON,117  -  HUMBERTO 1°,1312,-34.6021,-58.4061,-34.6199,-58.3742,3.527075259086486
17499815BAEcobici,128  -  PARQUE DEL BAJO,003  -  ADUANA,210,-34.6052,-58.368,-34.6112,-58.3696,0.6830500286207708
17620522BAEcobici,352  -  SAN JOSE DE FLORES,352  -  SAN JOSE DE FLORES,334,-34.6289,-58.4627,-34.6289,-58.4627,0.0
17697811BAEcobici,255  -  BARRANCAS DE BELGRANO,015  -  AMENABAR,528,-34.5599,-58.4482,-34.5719,-58.4475,1.335877697551922
17490432BAEcobici,350  -  PLAZA IRLANDA,272  -  PLAZA BRUNO GIORDANO,1720,-34.6131,-58.4572,-34.6159,-58.4407,1.5417228506119554
17624615BAEcobici,253  -  PLAZA COLEGIALES,015  -  AMENABAR,302,-34.5784,-58.4453,-34.5719,-58.4475,0.7503088990654744
17511307BAEcobici,266  -  PLAZA SABATTINI,136  -  ACEVEDO,795,-34.6124,-58.4433,-34.5998,-58.4428,1.4018031924098011
17508860BAEcobici,186  -  MANZANA 66,008  -  CONGRESO,515,-34.6135,-58.4061,-34.6101,-58.3891,1.6010421158251502
17447624BAEcobici,350  -  PLAZA IRLANDA,272  -  PLAZA BRUNO GIORDANO,892,-34.6131,-58.4572,-34.6159,-58.4407,1.5417228506119554
17517246BAEcobici,129  -  VELASCO,272  -  PLAZA BRUNO GIORDANO,890,-34.6002,-58.4349,-34.6159,-58.4407,1.824676153744382
17397074BAEcobici,067  -  PARQUE SARMIENTO I,297  -  TRONADOR Y GARCIA DEL RIO,677,-34.5553,-58.4948,-34.5546,-58.4854,0.864346946838609
17689673BAEcobici,172  -  BRASIL,150  -  RODRIGO BUENO,587,-34.6254,-58.3711,-34.6192,-58.3556,1.576988690034535
17473416BAEcobici,144  -  PUEYRREDON,027  -  MONTEVIDEO,876,-34.6021,-58.4061,-34.5994,-58.3897,1.530785030742624
17410500BAEcobici,150  -  RODRIGO BUENO,164  -  FACULTAD DE INGENIERIA,573,-34.6192,-58.3556,-34.6173,-58.3669,1.0554078510846208
17420972BAEcobici,094  -  GUZMAN,054  -  ACUNA DE FIGUEROA,1677,-34.5917,-58.4497,-34.5982,-58.4219,2.6453039429479603
17492375BAEcobici,390  -  DE LOS OMBUES,015  -  AMENABAR,1136,-34.56,-58.428,-34.5719,-58.4475,2.2223994238088585
17587611BAEcobici,099  -  MALABIA,104  -  FEDERICO LACROZE,846,-34.5963,-58.4357,-34.5876,-58.4551,2.0222302490194064
17685672BAEcobici,066  -  BILLINGHURST,118  -  MEXICO,1348,-34.5947,-58.4139,-34.6168,-58.4027,2.662626398137235
17639954BAEcobici,156  -  PLAZA ALEMANIA,085  -  AGUERO,595,-34.5778,-58.4073,-34.5945,-58.4089,1.8627228457033849
17594516BAEcobici,262  -  HOLMBERG,295  -  SUPERI,477,-34.5667,-58.4791,-34.5554,-58.4767,1.2755777155992591
17651470BAEcobici,136  -  ACEVEDO,375  -  CIUDAD UNIVERSITARIA I,3230,-34.5998,-58.4428,-34.5446,-58.4396,6.144948753143108
17540995BAEcobici,187  -  JOSE MARIA MORENO,275  -  PLAZA 24 DE SEPTIEMBRE,992,-34.6202,-58.4356,-34.6071,-58.4485,1.8749608238998003
17621647BAEcobici,084  -  TEATRO PICADERO,374  -  PUAN,2000,-34.6042,-58.3937,-34.6221,-58.4484,5.387011356525385
17645200BAEcobici,117  -  HUMBERTO 1°,135  -  MARCELO T. DE ALVEAR,1269,-34.6199,-58.3742,-34.5975,-58.3784,2.5202509535048514
17621835BAEcobici,067  -  PARQUE SARMIENTO I,257  -  PLAZA FRANCISCO RAMIREZ,861,-34.5553,-58.4948,-34.5531,-58.4689,2.384478606741913
17652391BAEcobici,239  -  AVENIDA CRAMER,344  -  UNIVERSIDAD DI TELLA,764,-34.558,-58.4673,-34.5481,-58.4476,2.1134611249254127
17375984BAEcobici,132  -  CORRIENTES,007  -  OBELISCO,353,-34.6031,-58.3725,-34.6058,-58.3807,0.808317627671063
17572788BAEcobici,025  -  PLAZA GUEMES,070  -  ARAOZ,413,-34.5898,-58.4166,-34.5927,-58.4258,0.9017778937894546
17566295BAEcobici,100  -  PLAZA GURRUCHAGA,223  -  GAINZA,880,-34.5931,-58.4351,-34.6168,-58.4467,2.84113531339866
17687397BAEcobici,348  -  VILLA DEL PARQUE,218  -  CAMPANA,846,-34.6007,-58.494,-34.6168,-58.4842,2.0023379091709907
17486145BAEcobici,215  -  HOSPITAL ALVAREZ,350  -  PLAZA IRLANDA,611,-34.6231,-58.4684,-34.6131,-58.4572,1.5122316217155367
17611426BAEcobici,144  -  PUEYRREDON,008  -  CONGRESO,739,-34.6021,-58.4061,-34.6101,-58.3891,1.792220050643622
17517744BAEcobici,203  -  BEIRO,327  -  PLAZA RICCHERI,685,-34.6007,-58.5034,-34.6107,-58.5191,1.816896627981724
17512414BAEcobici,001  -  FACULTAD DE DERECHO,050  -  HOSPITAL RIVADAVIA,626,-34.5842,-58.3905,-34.5836,-58.4012,0.9818151198358068
17540520BAEcobici,066  -  BILLINGHURST,383  -  BOEDO Y VENEZUELA,923,-34.5947,-58.4139,-34.6171,-58.4169,2.50585388072364
17607217BAEcobici,003  -  ADUANA,010  -  MADERO UCA,265,-34.6112,-58.3696,-34.617,-58.3658,0.7327108669902608
17573808BAEcobici,103  -  MALBA,128  -  PARQUE DEL BAJO,2190,-34.5771,-58.403,-34.6052,-58.368,4.475219153889879
17539826BAEcobici,199  -  ESTADOS UNIDOS Y BOEDO,199  -  ESTADOS UNIDOS Y BOEDO,1010,-34.6224,-58.4158,-34.6224,-58.4158,0.0
17427635BAEcobici,064  -  RIOBAMBA,064  -  RIOBAMBA,1872,-34.594,-58.3945,-34.594,-58.3945,0.0
17479142BAEcobici,223  -  GAINZA,205  -  SAN MARTIN,457,-34.6168,-58.4467,-34.6057,-58.4532,1.3701312283082347
17655963BAEcobici,005  -  PLAZA ITALIA,100  -  PLAZA GURRUCHAGA,1360,-34.5808,-58.4204,-34.5931,-58.4351,1.918711993449533
17691531BAEcobici,186  -  MANZANA 66,328  -  SARMIENTO II,940,-34.6135,-58.4061,-34.6058,-58.3958,1.2734365347894316
17472529BAEcobici,041  -  PARQUE PATRICIOS II,383  -  BOEDO Y VENEZUELA,1265,-34.6374,-58.4057,-34.6171,-58.4169,2.478989892105284
17567407BAEcobici,140  -  LAS CASAS,219  -  PARQUE CHACABUCO II,813,-34.6359,-58.4157,-34.6363,-58.4439,2.5803671448634566
17528557BAEcobici,055  -  HABANA,052  -  CAMPANA II,675,-34.5865,-58.4949,-34.583,-58.5131,1.7109760455854388
17439205BAEcobici,044  -  ECOPARQUE,328  -  SARMIENTO II,2084,-34.5758,-58.4143,-34.6058,-58.3958,3.741083920305724
17650696BAEcobici,017  -  PLAZA ALMAGRO,087  -  GUAYAQUIL,1102,-34.6064,-58.4185,-34.6198,-58.4313,1.895328335244981
17574750BAEcobici,023  -  SUIPACHA,054  -  ACUNA DE FIGUEROA,974,-34.6001,-58.3797,-34.5982,-58.4219,3.86831955026942
17552572BAEcobici,178  -  JOSE MARMOL,121  -  YATAY,898,-34.6234,-58.4249,-34.6008,-58.4283,2.5321949616503665
17474739BAEcobici,089  -  CABELLO,009  -  PARQUE LAS HERAS,536,-34.5825,-58.4054,-34.5855,-58.4077,0.3944778325931866
17419243BAEcobici,164  -  FACULTAD DE INGENIERIA,111  -  MACACHA GUEMES,1214,-34.6173,-58.3669,-34.6048,-58.3639,1.416792497973301
17422244BAEcobici,087  -  GUAYAQUIL,120  -  HOSPITAL RAMOS MEJIA,689,-34.6198,-58.4313,-34.6175,-58.4092,2.0384345966734947
17593410BAEcobici,158  -  VILLARROEL,325  -  MEDRANO,1059,-34.5925,-58.4452,-34.6094,-58.4215,2.8699845696444064
17637869BAEcobici,128  -  PARQUE DEL BAJO,156  -  PLAZA ALEMANIA,3154,-34.6052,-58.368,-34.5778,-58.4073,4.714256674965085
17399579BAEcobici,163  -  ONCE II,328  -  SARMIENTO II,333,-34.6088,-58.4061,-34.6058,-58.3958,0.9999448360003474
17531380BAEcobici,251  -  SOLAR DE LA ABADIA,255  -  BARRANCAS DE BELGRANO,3762,-34.5675,-58.437,-34.5599,-58.4482,1.3288914190512977
17606757BAEcobici,063  -  RECONQUISTA,083  -  PARANA,1087,-34.5985,-58.3728,-34.6031,-58.3893,1.5944762416016611
17652911BAEcobici,292  -  PLAZA BOLIVIA,344  -  UNIVERSIDAD DI TELLA,641,-34.5635,-58.4367,-34.5481,-58.4476,1.982096847198951
17648843BAEcobici,248  -  HUSARES,252  -  TAMBORINI,1994,-34.5524,-58.443,-34.5601,-58.4791,3.414995953218901
17651302BAEcobici,100  -  PLAZA GURRUCHAGA,101  -  FITZ ROY,321,-34.5931,-58.4351,-34.5891,-58.4423,0.7951168128590003
17585890BAEcobici,396  -  PLAZA ALBERTI,345  -  PLAZA MAFALDA,1444,-34.55571,-58.45789,-34.5809,-58.4446,3.053914939237353
17379991BAEcobici,016  -  LEGISLATURA,163  -  ONCE II,1519,-34.6099,-58.375,-34.6088,-58.4061,2.848845568599801
17537236BAEcobici,003  -  ADUANA,006  -  PARQUE LEZAMA,639,-34.6112,-58.3696,-34.6282,-58.3694,1.890402344721371
17448153BAEcobici,257  -  PLAZA FRANCISCO RAMIREZ,396  -  PLAZA ALBERTI,336,-34.5531,-58.4689,-34.55571,-58.45789,1.0492191550491052
17543495BAEcobici,086  -  SAAVEDRA,121  -  YATAY,1570,-34.6213,-58.4018,-34.6008,-58.4283,3.328306373729548
17407799BAEcobici,266  -  PLAZA SABATTINI,347  -  CARABOBO,722,-34.6124,-58.4433,-34.626,-58.4553,1.868877397558951
17395305BAEcobici,288  -  SECRETARIA DE DEPORTES,156  -  PLAZA ALEMANIA,1609,-34.5472,-58.4564,-34.5778,-58.4073,5.6384569741518105
17507584BAEcobici,162  -  LARREA Y BARTOLOME MITRE,144  -  PUEYRREDON,790,-34.609,-58.4019,-34.6021,-58.4061,0.8581514549217448
17416586BAEcobici,056  -  PLAZA PALERMO VIEJO,116  -  HOSPITAL ALEMAN,1146,-34.5887,-58.4262,-34.5921,-58.4028,2.175124379368492
17444003BAEcobici,219  -  PARQUE CHACABUCO II,229  -  RIGLOS,1894,-34.6363,-58.4439,-34.631,-58.4352,0.9903995341739824
17430543BAEcobici,033  -  FACULTAD DE MEDICINA,054  -  ACUNA DE FIGUEROA,660,-34.5972,-58.3988,-34.5982,-58.4219,2.117290788372527
17393318BAEcobici,099  -  MALABIA,303  -  HUAURA,1783,-34.5963,-58.4357,-34.5973,-58.4531,1.596535728176276
17665790BAEcobici,167  -  HIPOLITO YRIGOYEN,099  -  MALABIA,940,-34.615,-58.4273,-34.5963,-58.4357,2.216914721768459
17638733BAEcobici,086  -  SAAVEDRA,024  -  ALSINA,1598,-34.6213,-58.4018,-34.6108,-58.3806,2.264262722015097
17498953BAEcobici,178  -  JOSE MARMOL,118  -  MEXICO,828,-34.6234,-58.4249,-34.6168,-58.4027,2.159941939667424
17588811BAEcobici,008  -  CONGRESO,366  -  VILLA OLIMPICA,2531,-34.6101,-58.3891,-34.6774,-58.4542,9.563889469180516
17441980BAEcobici,036  -  MAIPU,111  -  MACACHA GUEMES,576,-34.6046,-58.3766,-34.6048,-58.3639,1.1625600124049746
17618720BAEcobici,396  -  PLAZA ALBERTI,359  -  PLAZA BALCARCE,516,-34.55571,-58.45789,-34.5475,-58.4678,1.287284125331834
17561756BAEcobici,182  -  RAVIGNANI Y GUATEMALA,158  -  VILLARROEL,1371,-34.5781,-58.4351,-34.5925,-58.4452,1.84898705462522
17596426BAEcobici,082  -  HOSPITAL ITALIANO,049  -  33 ORIENTALES,734,-34.6074,-58.4262,-34.6288,-58.4223,2.4061849786852005
